Location,Samp_No,SampleDate_txt,SampleTime,Matrix,SampleMedia,Activity,Analytical_Method,CAS_NO,Analyte,Result_Units,Reporting_Limit,Validation_Level,Result_Final_Txt,Result_Qualifier_Final,RL_Comparison
Work Area,EPD-WA-01-020823,2/9/2023,15:30,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.16,S2AVM,<0.16,U,No
Work Area,EPD-WA-01-020823,2/9/2023,15:30,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.082,S2AVM,<0.082,U,No
Work Area,EPD-WA-01-020823,2/9/2023,15:30,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.16,S2AVM,<0.16,J,No
Work Area,EPD-WA-01-020823,2/9/2023,15:30,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.16,S2AVM,<0.16,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.064,Prelim,2.3,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.064,Prelim,0.31,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.032,Prelim,0.48,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.064,Prelim,<0.064,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.032,Prelim,<0.032,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.032,Prelim,<0.032,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.25,Prelim,0.26,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.2,Prelim,6.2,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.064,Prelim,1.1,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.13,Prelim,0.27,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.032,Prelim,0.44,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.032,Prelim,0.061,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.095,Prelim,0.67,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.032,Prelim,0.42,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.032,Prelim,<0.032,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.032,Prelim,0.034,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.064,Prelim,<0.064,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.064,Prelim,<0.064,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.13,Prelim,1.2,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.032,Prelim,0.17,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.13,Prelim,0.2,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.13,Prelim,0.92,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.13,Prelim,0.31,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.13,Prelim,0.38,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.032,Prelim,1.5,,Yes
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.032,Prelim,<0.032,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.064,Prelim,<0.064,U,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021623,2/16/2023,6:33,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.067,Prelim,2.3,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.067,Prelim,0.29,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.067,Prelim,<0.067,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.034,Prelim,<0.034,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.034,Prelim,<0.034,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.27,Prelim,<0.27,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.4,Prelim,<3.4,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.067,Prelim,1.1,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.13,Prelim,16,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.034,Prelim,0.43,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.034,Prelim,0.054,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.1,Prelim,0.4,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.034,Prelim,0.41,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.034,Prelim,<0.034,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.067,Prelim,<0.067,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.067,Prelim,<0.067,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.13,Prelim,1.1,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.034,Prelim,0.041,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.13,Prelim,0.29,,Yes
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.067,Prelim,<0.067,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.13,Prelim,<0.13,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.13,Prelim,<0.13,J,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021723,2/17/2023,12:26,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.071,Prelim,2.5,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.071,Prelim,0.32,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.071,Prelim,<0.071,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.036,Prelim,<0.036,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.036,Prelim,0.042,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.28,Prelim,<0.28,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.6,Prelim,<3.6,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.071,Prelim,1.2,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-35-4,"1,1-Dichloroethene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-09-2,Methylene chloride,ug/m3,0.14,Prelim,0.29,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,76-13-1,"1,1,2-Trichlorotrifluoroethane",ug/m3,0.036,Prelim,0.46,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,156-60-5,"trans-1,2-Dichloroethene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-34-3,"1,1-Dichloroethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,1634-04-4,Methyl tert-butyl ether,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,156-59-2,"cis-1,2-Dichloroethene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,67-66-3,Chloroform,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,107-06-2,"1,2-Dichloroethane",ug/m3,0.036,Prelim,0.062,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,71-55-6,"1,1,1-Trichloroethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,71-43-2,Benzene,ug/m3,0.11,Prelim,0.55,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,56-23-5,Carbon Tetrachloride,ug/m3,0.036,Prelim,0.44,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,78-87-5,"1,2-Dichloropropane",ug/m3,0.036,Prelim,<0.036,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,75-27-4,Bromodichloromethane,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,79-01-6,Trichloroethene,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,123-91-1,"1,4-Dioxane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,10061-01-5,"cis-1,3-Dichloropropene",ug/m3,0.071,Prelim,<0.071,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,10061-02-6,"trans-1,3-Dichloropropene",ug/m3,0.071,Prelim,<0.071,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,79-00-5,"1,1,2-Trichloroethane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,108-88-3,Toluene,ug/m3,0.14,Prelim,0.58,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,124-48-1,Dibromochloromethane,ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,106-93-4,"1,2-Dibromoethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,127-18-4,Tetrachloroethene,ug/m3,0.036,Prelim,<0.036,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,108-90-7,Chlorobenzene,ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,100-41-4,Ethylbenzene,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,179601-23-1,"m,p-Xylenes",ug/m3,0.14,Prelim,0.18,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,100-42-5,Styrene,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,95-47-6,o-Xylene,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,79-34-5,"1,1,2,2-Tetrachloroethane",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,108-67-8,"1,3,5-Trimethylbenzene",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,95-63-6,"1,2,4-Trimethylbenzene",ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,541-73-1,"1,3-Dichlorobenzene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,106-46-7,"1,4-Dichlorobenzene",ug/m3,0.036,Prelim,0.084,,Yes
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,95-50-1,"1,2-Dichlorobenzene",ug/m3,0.036,Prelim,<0.036,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,96-12-8,"1,2-Dibromo 3-Chloropropane",ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,120-82-1,"1,2,4-Trichlorobenzene",ug/m3,0.071,Prelim,<0.071,U,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,91-20-3,Naphthalene,ug/m3,0.14,Prelim,<0.14,J,No
A-01,EPD-A-01-021923,2/19/2023,5:27,Air,Summa Canister,Air,TO-15 SIM,87-68-3,Hexachlorobutadiene,ug/m3,0.14,Prelim,<0.14,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-71-8,Dichlorodifluoromethane (CFC 12),ug/m3,0.068,Prelim,2.4,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,74-87-3,Chloromethane,ug/m3,0.068,Prelim,0.3,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-01-4,Vinyl Chloride,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,106-99-0,"1,3-Butadiene",ug/m3,0.068,Prelim,0.084,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,74-83-9,Bromomethane,ug/m3,0.034,Prelim,<0.034,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-00-3,Chloroethane,ug/m3,0.034,Prelim,<0.034,U,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,107-02-8,Acrolein,ug/m3,0.27,Prelim,<0.27,J,No
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,67-64-1,Acetone,ug/m3,3.4,Prelim,3.5,,Yes
A-01,EPD-A-01-022023,2/20/2023,0:26,Air,Summa Canister,Air,TO-15 SIM,75-69-4,Trichlorofluoromethane,ug/m3,0.068,Prelim,1.2,,Yes
